.model_id,.model_desc,.key,.index,.value,.conf_lo,.conf_hi,mean,low,high
4,GLMNET,prediction,10/01/2021,5.762290604,4.476286287,7.048294922,317.0760816,86.90760214,1149.894703
4,GLMNET,prediction,17/01/2021,5.879442962,4.593438645,7.165447279,356.6099838,97.8337005,1292.940224
4,GLMNET,prediction,24/01/2021,5.705506415,4.419502098,6.991510732,299.5176281,82.05492182,1086.36295
4,GLMNET,prediction,31/01/2021,5.566922826,4.280918509,6.852927144,260.6277852,71.306824,945.6478293
4,GLMNET,prediction,07/02/2021,5.586386228,4.300381911,6.872390545,265.7698303,72.72794581,964.2532914
4,GLMNET,prediction,14/02/2021,5.477541091,4.191536774,6.763545408,238.2576707,65.12433107,864.7060427
4,GLMNET,prediction,21/02/2021,5.38544248,4.099438163,6.671446797,217.2066348,59.3063957,788.5370785
4,GLMNET,prediction,28/02/2021,5.451457405,4.165453088,6.737461722,232.0976361,63.42186459,842.4171894
4,GLMNET,prediction,07/03/2021,5.399198851,4.113194534,6.685203168,220.2291077,60.14172522,799.4732922
4,GLMNET,prediction,14/03/2021,5.232166196,3.946161879,6.518170513,186.1978719,50.73641464,676.3380699
4,GLMNET,prediction,21/03/2021,5.022415442,3.736411125,6.308419759,150.7774711,40.94717653,548.1764318
4,GLMNET,prediction,28/03/2021,5.040804507,3.75480019,6.326808825,153.5943373,41.72568195,558.368699
4,GLMNET,prediction,04/04/2021,5.035165879,3.749161562,6.321170196,152.7250902,41.48544563,555.2235022
4,GLMNET,prediction,11/04/2021,4.904837292,3.618832975,6.19084161,133.9409523,36.29401937,487.256855
4,GLMNET,prediction,18/04/2021,5.062165763,3.776161446,6.34817008,156.9321899,42.64817387,570.4460511
4,GLMNET,prediction,25/04/2021,5.141854906,3.855850589,6.427859223,170.0327239,46.26880615,617.847714
4,GLMNET,prediction,02/05/2021,5.306294875,4.020290557,6.592299192,200.6018826,54.71729255,728.4561028
4,GLMNET,prediction,09/05/2021,5.461799216,4.175794899,6.747803533,234.5207962,64.09156032,851.1849097
4,GLMNET,prediction,16/05/2021,5.517487447,4.23148313,6.803491764,248.0086032,67.81922435,899.9878423
4,GLMNET,prediction,23/05/2021,5.706802337,4.42079802,6.992806655,299.9073281,82.16262434,1087.773002
4,GLMNET,prediction,30/05/2021,5.574233683,4.288229366,6.860238001,262.5475174,71.83738592,952.5939964
4,GLMNET,prediction,06/06/2021,5.864120517,4.5781162,7.150124834,351.1722903,96.33086949,1273.265017
4,GLMNET,prediction,13/06/2021,5.882679146,4.596674829,7.168683463,357.7691502,98.15406265,1297.134436
4,GLMNET,prediction,20/06/2021,5.61943745,4.333433133,6.905441767,274.7342252,75.20546144,996.6891621
4,GLMNET,prediction,27/06/2021,5.695537051,4.409532734,6.981541368,296.536543,81.23103075,1075.57649
4,GLMNET,prediction,04/07/2021,5.401572458,4.641438211,6.161706705,220.7548423,102.6933733,473.2367666
4,GLMNET,prediction,11/07/2021,5.556978595,4.796844348,6.317112842,258.0389909,120.1275772,552.9712785
4,GLMNET,prediction,18/07/2021,5.54785826,4.787724013,6.307992507,255.6872094,119.0278756,547.9418449
4,GLMNET,prediction,25/07/2021,5.346598301,4.586464054,6.106732548,208.893089,97.14677419,447.8696565
4,GLMNET,prediction,01/08/2021,5.25491677,4.494782523,6.015051017,190.5055462,88.54869208,408.5467322
4,GLMNET,prediction,08/08/2021,5.147818039,4.387683792,5.907952286,171.0556617,79.45385513,366.9519231
4,GLMNET,prediction,15/08/2021,4.96389117,4.203756922,5.724025417,142.1497335,65.93733763,305.1347659
4,GLMNET,prediction,22/08/2021,4.764998902,4.004864655,5.525133149,116.3309885,53.86439829,249.9197456
4,GLMNET,prediction,29/08/2021,4.630740492,3.870606245,5.390874739,101.5900031,46.97145972,218.3952152
4,GLMNET,prediction,05/09/2021,4.341672722,3.581538475,5.101806969,75.83595713,34.92877388,163.3185578
4,GLMNET,prediction,12/09/2021,4.306030533,3.545896286,5.06616478,73.14558555,33.67074632,157.5650279
4,GLMNET,prediction,19/09/2021,4.241861644,3.481727397,5.001995891,68.53718487,31.51584135,147.7096713
4,GLMNET,prediction,26/09/2021,4.141252691,3.381118444,4.901386938,61.88154325,28.40363904,133.4761605
4,GLMNET,prediction,03/10/2021,4.267082025,3.506947778,5.027216272,70.31324147,32.34633189,151.5078808
4,GLMNET,prediction,10/10/2021,3.994045198,3.233910951,4.754179445,53.27399496,24.37871806,115.0683736
4,GLMNET,prediction,17/10/2021,4.044340485,3.284206238,4.804474733,56.0735328,25.68779216,121.0553625
4,GLMNET,prediction,24/10/2021,3.999252831,3.239118584,4.759387078,53.55737122,24.51122583,115.6743917
4,GLMNET,prediction,31/10/2021,4.054255916,3.294121669,4.814390163,56.64225637,25.95372938,122.2716138
4,GLMNET,prediction,07/11/2021,4.173373846,3.413239599,4.933508093,63.93416081,29.3634505,137.865813
4,GLMNET,prediction,14/11/2021,4.421525275,3.661391028,5.181659522,82.22312677,37.91543771,176.9779244
4,GLMNET,prediction,21/11/2021,4.523957888,3.763823641,5.284092135,91.19979326,42.11295971,196.1750939
4,GLMNET,prediction,28/11/2021,4.613048327,3.85291408,5.373182574,99.79092555,46.13020451,214.5477741
4,GLMNET,prediction,05/12/2021,4.393394604,3.633260357,5.153528851,79.91462643,36.83597452,172.0410503
4,GLMNET,prediction,12/12/2021,4.377862522,3.617728275,5.137996769,78.66756361,36.2528434,169.3741275
4,GLMNET,prediction,19/12/2021,4.259631268,3.499497021,5.019765515,69.78387833,32.09879975,150.3758042
4,GLMNET,prediction,26/12/2021,4.093002178,3.332867931,4.853136425,58.919511,27.01858195,127.141667
4,GLMNET,prediction,02/01/2022,4.139015537,3.194596002,5.083435072,61.74102481,23.40031401,160.327276
4,GLMNET,prediction,09/01/2022,4.353646308,3.409226773,5.298065843,76.76148895,29.2418514,198.9497017
4,GLMNET,prediction,16/01/2022,4.372693065,3.42827353,5.3171126,78.25678823,29.82338114,202.7945952
4,GLMNET,prediction,23/01/2022,4.038419484,3.093999949,4.982839019,55.7365988,21.06516121,144.887973
4,GLMNET,prediction,30/01/2022,4.234072601,3.289653066,5.178492136,67.99766069,25.83355257,176.4150914
4,GLMNET,prediction,06/02/2022,4.202239827,3.257820292,5.146659363,65.83586431,24.9928186,170.8564203
4,GLMNET,prediction,13/02/2022,4.344500984,3.400081449,5.28892052,76.05357695,28.9665407,197.1294331
4,GLMNET,prediction,20/02/2022,4.444333342,3.499913807,5.388752877,84.14309761,32.11259777,217.9301825
4,GLMNET,prediction,27/02/2022,4.722654594,3.778235059,5.667074129,111.4664094,42.73877721,288.1871711
4,GLMNET,prediction,06/03/2022,4.91694218,3.972522645,5.861361715,135.5843237,52.11836072,350.2020557
4,GLMNET,prediction,13/03/2022,4.994190851,4.049771316,5.938610386,146.5535043,56.38433266,378.4073334
4,GLMNET,prediction,20/03/2022,4.934842932,3.990423396,5.879262467,138.0513002,53.07778085,356.5454428
4,GLMNET,prediction,27/03/2022,4.79478606,3.850366525,5.739205595,119.8785183,46.01029052,309.8173981
4,GLMNET,prediction,03/04/2022,4.976526125,4.03210659,5.92094566,143.9698986,55.37955484,371.7640554
4,GLMNET,prediction,10/04/2022,5.288976528,4.344556993,6.233396063,197.1405304,76.05789273,508.4827846
4,GLMNET,prediction,17/04/2022,5.439308504,4.494888968,6.383728039,229.2828886,88.55822464,591.1310856
4,GLMNET,prediction,24/04/2022,5.748319956,4.80390042,6.692739491,312.6632492,120.9852847,805.5287064
4,GLMNET,prediction,01/05/2022,6.108394677,5.163975142,7.052814212,448.6163562,173.8581619,1155.107702
4,GLMNET,prediction,08/05/2022,6.243274105,5.29885457,7.187693641,513.5404156,199.1074696,1322.048259
4,GLMNET,prediction,15/05/2022,6.229820473,5.285400938,7.174240008,506.6643359,196.4333261,1304.367655
4,GLMNET,prediction,22/05/2022,6.394921061,5.450501526,7.339340596,597.7960532,231.8749295,1538.696498
4,GLMNET,prediction,29/05/2022,6.626979216,5.682559681,7.571398751,754.1974333,292.7002475,1940.854554
4,GLMNET,prediction,05/06/2022,6.731729854,5.787310319,7.676149389,837.5966616,325.1346453,2155.30069
4,GLMNET,prediction,12/06/2022,6.950580913,6.006161378,7.895000448,1042.755883,404.9221439,2682.830778
4,GLMNET,prediction,19/06/2022,6.949088638,6.004669103,7.893508173,1041.199474,404.3168483,2678.828752
4,GLMNET,prediction,26/06/2022,6.801836146,5.857416611,7.746255681,898.4973847,348.8192564,2311.895961
4,GLMNET,prediction,03/07/2022,7.425791936,6.269356895,8.582226977,1677.728492,527.1376209,5334.975395
4,GLMNET,prediction,10/07/2022,7.354224271,6.197789231,8.510659312,1561.784228,490.6608899,4966.437099
4,GLMNET,prediction,17/07/2022,7.393150394,6.236715353,8.549585434,1623.816871,510.1767154,5163.612912
4,GLMNET,prediction,24/07/2022,7.24915325,6.092718209,8.40558829,1405.913039,441.622919,4470.987815
4,GLMNET,prediction,31/07/2022,7.190097573,6.033662532,8.346532614,1325.232604,416.2403908,4214.538472
4,GLMNET,prediction,07/08/2022,7.137738675,5.981303634,8.294173715,1257.579112,394.9562139,3999.496331
4,GLMNET,prediction,14/08/2022,7.06081762,5.90438258,8.217252661,1164.397629,365.6407844,3703.31139
4,GLMNET,prediction,21/08/2022,7.049395853,5.892960813,8.205830894,1151.162457,361.4769235,3661.242318
4,GLMNET,prediction,28/08/2022,6.939447103,5.783012063,8.095882144,1031.199358,323.7358435,3279.929823
4,GLMNET,prediction,04/09/2022,6.667276402,5.510841361,7.823711442,785.251253,246.3591579,2498.163718
4,GLMNET,prediction,11/09/2022,6.692450128,5.536015087,7.848885168,805.2953606,252.6651492,2561.875549
4,GLMNET,prediction,18/09/2022,6.811729828,5.655294787,7.968164868,907.4408946,284.8007206,2886.553458
4,GLMNET,prediction,25/09/2022,6.685177051,5.52874201,7.841612091,799.4523864,250.826916,2543.303179
4,GLMNET,prediction,02/10/2022,6.592723515,5.436288474,7.749158555,728.7656934,228.5884766,2318.619761
4,GLMNET,prediction,09/10/2022,6.257933229,5.101498188,7.414368269,521.138683,163.2678272,1658.660379
4,GLMNET,prediction,16/10/2022,6.248776224,5.092341184,7.405211265,516.3792809,161.7704919,1643.532231
4,GLMNET,prediction,23/10/2022,6.193730378,5.037295338,7.350165419,488.6693552,153.0527903,1555.453973
4,GLMNET,prediction,30/10/2022,6.197588922,5.041153881,7.354023963,490.5624158,153.648358,1561.47122
4,GLMNET,prediction,06/11/2022,6.132358867,4.975923827,7.288793908,459.5211888,143.8826098,1462.804149
4,GLMNET,prediction,13/11/2022,5.9643156,4.807880559,7.12075064,388.2865091,121.4717706,1236.378912
4,GLMNET,prediction,20/11/2022,5.888371894,4.731936853,7.044806934,359.8173569,112.5152119,1145.88739
4,GLMNET,prediction,27/11/2022,5.930641728,4.774206687,7.087076768,375.3959801,117.4163362,1195.405314
4,GLMNET,prediction,04/12/2022,5.875943269,4.719508229,7.03237831,355.3606462,111.1131051,1131.721371
4,GLMNET,prediction,11/12/2022,5.859685624,4.703250583,7.016120664,349.613902,109.3051464,1113.454876
4,GLMNET,prediction,18/12/2022,5.750914627,4.594479587,6.907349668,313.4781591,97.93663421,998.5944712
4,GLMNET,prediction,25/12/2022,5.836806454,4.680371414,6.993241495,341.6832168,106.8101073,1088.246547
